tipo,id,nome
classificacao,564,"
                    Condição do alimento quanto à saúde e alimento consumido"
classificacao,565,"
                    Frequência de consumo alimentar"
classificacao,566,Frequencia de uso de drogas
classificacao,567,Frequência de uso de maconha
classificacao,568,Frequência de uso de crack
classificacao,569,"Frequência com que os colegas
                    da escola os trataram bem e/ou foram prestativos com eles"
classificacao,570,"Frequência com que se
                    sentiram humilhados pelas provocações de colegas de escola"
classificacao,571,"Local da falta de
                    segurança"
classificacao,572,Frequência de ida ao dentista
classificacao,573,"Autopercepção da imagem
                    corporal"
classificacao,574,"Atitude em relação ao próprio peso
                    corporal"
classificacao,575,"Estado nutricional definido pelo índice de
                    massa corporal (IMC)"
classificacao,577,"Condição da
                    população em relação a idade"
classificacao,58,Grupo de idade
classificacao,581,"
                    Conclusão do curso que o cônjuge do produtor frequentou"
classificacao,582,"Grupos de idade e nível de
                    ensino"
classificacao,583,"Características
                    topográficas predominantes"
classificacao,584,"
                    Características e localização predominantes do sítio urbano"
classificacao,585,Classes de predominância de arruamento regular
classificacao,586,"Classes de predominância dos lotes de tamanho
                    e forma regular"
classificacao,587,"Tipo de via de
                    circulação interna predominante"
classificacao,588,"Acessibilidade possível na
                    maior parte das vias internas"
classificacao,589,Número de pavimentos predominante nas construções
classificacao,59,Alfabetização
classificacao,590,Espaçamento predominante entre as construções
classificacao,592,"Tipo de
                    Fundação Privada e Associação sem Fins Lucrativos"
classificacao,593,"
                    Bioma"
classificacao,594,"Tipo de articulação
                    interinstitucional entre o município e os entes federativos"
classificacao,596,"Local da escola que
                    frequentavam"
classificacao,6,"Forma de
                    mão-de-obra"
classificacao,60,"
                    Localização"
classificacao,601,Tipo de instalação
classificacao,604,"Tipo de medida de
                    subutilização da força de trabalho na semana de referência"
classificacao,61,Forma de abastecimento de água
classificacao,616,Principal motivo de saúde
classificacao,618,Tipo de tratamento de saúde
classificacao,623,"
                    Grau de dificuldade"
classificacao,627,"Principal motivo de
                    não ter feito a cirurgia de catarata"
classificacao,628,"Principal motivo por não ter
                    tomado a vacina contra gripe"
classificacao,629,"Condição em relação à força de trabalho e
                    condição de ocupação"
classificacao,63,"Condição de ocupação do
                    domicílio"
classificacao,637,Classificação de médio produtor
classificacao,64,"Número de cômodos servindo de
                    dormitório"
classificacao,65,"Número de
                    cômodos"
classificacao,652,Faixas de rendimento mensal domiciliar per capita
classificacao,653,"Condição em
                    relação à força de trabalho na semana de referência"
classificacao,654,"Tipo de produto da
                    aquicultura"
classificacao,66,Número de banheiros
classificacao,664,Estado civil do primeiro cônjuge
classificacao,665,Estado civil do segundo cônjuge
classificacao,666,Grupo de idade do primeiro cônjuge
classificacao,667,"Grupo de idade do segundo
                    cônjuge"
classificacao,668,"Tipo de doença
                    crônica"
classificacao,669,"Local do último atendimento
                    médico"
classificacao,67,Destino do lixo
classificacao,670,"Recomendação
                    médica"
classificacao,671,"Tipo de complicação da
                    saúde por causa do diabetes"
classificacao,672,"Tempo de
                    diagnóstico"
classificacao,673,"Tipo de
                    câncer"
classificacao,674,"
                    Motivo de não ir ao médico regularmente por causa da depressão"
classificacao,675,"Condição de
                    estudante e rede de ensino"
classificacao,676,"Nacionalidade do primeiro
                    cônjuge"
classificacao,677,"Nacionalidade do segundo
                    cônjuge"
classificacao,678,"Lugar de nascimento do primeiro
                    cônjuge"
classificacao,679,"Lugar de nascimento do
                    segundo cônjuge"
classificacao,68,Número de moradores
classificacao,680,Equipamento utilizado para acessar a Internet
classificacao,681,"Acesso à televisão por
                    assinatura"
classificacao,682,"Recepção de sinal de televisão por antena
                    parabólica"
classificacao,683,"Recepção de sinal digital
                    de televisão aberta"
classificacao,684,Número de televisões
classificacao,685,Motivo de discriminação
classificacao,686,"Existência de tablet no
                    domicílio"
classificacao,687,Existência de microcomputador ou tablet no domicílio
classificacao,688,"
                    Existência de utilização da Internet no domicílio"
classificacao,689,"Utilização de microcomputador ou telefone móvel celular para acessar
                    a Internet no domicílio"
classificacao,69,"Classes de rendimento nominal médio mensal do
                    chefe do domicílio"
classificacao,691,"Tipo de conexão à
                    Internet no domicílio"
classificacao,692,"
                    Existência de conexão à Internet por banda larga no domicílio"
classificacao,694,"Grupamento
                    ocupacional no trabalho principal - PNADC"
classificacao,695,Local de procura de atendimento de saúde
classificacao,696,"Atividades da indústria, do setor de
                    eletricidade e gás e dos serviços selecionados"
classificacao,699,"Principal responsável pelo desenvolvimento de
                    produto e/ou processo nas empresas que implementaram inovações"
classificacao,7,"Classes de
                    indústrias"
classificacao,70,"Grupos de idade a
                    partir dos 10 anos"
classificacao,700,"Atividades
                    inovativas"
classificacao,701,"
                    Grau de importância"
classificacao,702,Impacto das inovações de produto e/ou processo
classificacao,703,"Principal motivo de nunca ter feito o exame
                    preventivo para câncer de colo de útero"
classificacao,704,Motivo da retirada do útero
classificacao,705,"Principal
                    motivo de não evitar a gravidez"
classificacao,706,Método contraceptivo utilizado
classificacao,708,Tipo de Livro do Tombo
classificacao,709,"Tema tratado nos Atos
                    Multilaterais"
classificacao,71,Grupos de anos de estudo
classificacao,710,"Período de ratificação dos Atos
                    Multilaterais"
classificacao,711,"
                    Grau de novidade do principal produto e/ou principal processo nas empresas que implementaram
                    inovações"
classificacao,712,"Tipo
                    de sobreposição entre unidades de conservação"
classificacao,713,"Tipo de uso da unidade de
                    conservação"
classificacao,714,Fontes de informação empregadas
classificacao,715,"Indústria geral, indústrias extrativas,
                    indústrias de transformação e atividades (CNAE 2.0)"
classificacao,716,"Classe de uso
                    de agrotóxicos e afins"
classificacao,717,"Classe de periculosidade
                    ambiental"
classificacao,7173,Esgotamento sanitário
classificacao,718,"Classes das atividades industriais e produtos
                    - Prodlist 2013"
classificacao,719,Número de consultas de pré-natal
classificacao,72,"
                    Geral, grupos, subgrupos, itens e subitens"
classificacao,720,"Local de atendimento da maioria das consultas de
                    pré-natal"
classificacao,721,Pessoa que realizou o último parto
classificacao,722,"Motivo de ter tido parto
                    cesáreo"
classificacao,723,"Local de consulta médica ou
                    de enfermagem"
classificacao,724,"Local de
                    acompanhamento do crescimento e desenvolvimento das crianças"
classificacao,725,"Localização da fonte de
                    informação"
classificacao,726,"
                    Categoria de parceiro"
classificacao,727,"Localização do principal
                    parceiro"
classificacao,728,Objeto de cooperação
classificacao,729,"Tipo de programa de apoio
                    do governo"
classificacao,73,"Geral, grupo,
                    subgrupo, item e subitem - IRSM"
classificacao,730,"Razões da não implementação
                    de inovações"
classificacao,731,"Fatores que
                    prejudicaram as atividades inovativas"
classificacao,732,"Inovações organizacionais e de marketing
                    implementadas"
classificacao,733,"Uso da biotecnologia e da
                    nanotecnologia"
classificacao,734,Espécie florestal
classificacao,735,"Grupos de idade do marido
                    na data da abertura do processo"
classificacao,736,"
                    Grupos de idade da mulher na data da abertura do processo"
classificacao,737,"
                    Número de filhos menores de idade"
classificacao,74,"Número de
                    dormitórios"
classificacao,740,"Expectativa do escolar
                    quanto ao nível de escolaridade que alcançará"
classificacao,741,"Expectativa/pretensão do escolar após a conclusão do curso/ciclo de
                    estudos em que se encontra"
classificacao,746,"Frequência de dias em que fez atividade física
                    por 60 minutos ou mais nos 7 dias anteriores à pesquisa"
classificacao,747,"Predisposição para prática
                    de atividade física durante a semana, caso tenha oportunidade"
classificacao,748,"
                    Caráter das atividades internas"
classificacao,75,Nível - 100
classificacao,752,"Motivo/causa da humilhação sofrida pelo
                    escolar"
classificacao,753,"
                    Número de parceiros sexuais do escolar"
classificacao,755,Tipo de ferimento ou lesão
classificacao,758,"Grau de
                    importância atribuído à própria imagem corporal"
classificacao,759,"Sentimento em
                    relação ao próprio corpo"
classificacao,76,"Insumos típicos
                    da construção civil"
classificacao,760,"Autoavaliação do estado de
                    saúde"
classificacao,761,"Tipo de
                    serviço de saúde procurado com mais frequência"
classificacao,762,"Situação da tentativa
                    de atendimento em Unidade Básica de Saúde"
classificacao,763,Principal motivo da procura a uma Unidade Básica de Saúde
classificacao,764,"Ano/série em que estuda
                    o escolar"
classificacao,765,"
                    Frequência de consumo de alimentos em restaurantes fast-food, nos 7 dias anteriores à
                    pesquisa"
classificacao,766,"Frequência de consumo de
                    feijão, nos 7 dias anteriores à pesquisa"
classificacao,767,"Frequência de consumo de legumes e/ou verduras, nos 7 dias anteriores
                    à pesquisa"
classificacao,768,"Frequência de consumo de frutas frescas, nos 7 dias anteriores à
                    pesquisa"
classificacao,769,"Frequência de consumo de salgados fritos, nos 7 dias anteriores à pesquisa"
classificacao,77,"Número de dias em que
                    comeu feijão nos últimos 7 dias"
classificacao,770,"Frequência de consumo de
                    guloseimas, nos 7 dias anteriores à pesquisa"
classificacao,771,"Frequência de consumo de
                    refrigerante, nos 7 dias anteriores à pesquisa"
classificacao,772,"Frequência de consumo de
                    alimentos industrializados ou ultraprocessados salgados, nos 7 dias anteriores à
                    pesquisa"
classificacao,776,"
                    Modo como o escolar conseguiu cigarro nos 30 dias anteriores à pesquisa"
classificacao,777,"Modo como o escolar conseguiu bebida alcoólica
                    nos 30 dias anteriores à pesquisa"
classificacao,78,"Número de dias em
                    que comeu salada crua nos últimos 7 dias"
classificacao,780,"Grupo de horas efetivamente trabalhadas na
                    semana de referência em todos os trabalhos"
classificacao,781,"Grupo de horas efetivamente trabalhadas na
                    semana de referência no trabalho principal"
classificacao,782,"Produto das
                    lavouras temporárias e permanentes"
classificacao,783,"Existência de alguma
                    política, norma ou regra escrita de proibição de bullying na escola"
classificacao,784,Ocorrência da prática de bullying pelo escolar
classificacao,785,"Número de domicílios
                    em que trabalhavam"
classificacao,786,"Tipo de
                    contratação"
classificacao,787,"
                    Associação a cooperativa de trabalho ou produção"
classificacao,788,"
                    Registro do empreendimento no CNPJ"
classificacao,789,"Turno no
                    trabalho"
classificacao,79,Tipo de rebanho
classificacao,790,"Tamanho do
                    empreendimento"
classificacao,792,Atividades da indústria e dos serviços selecionados
classificacao,793,Mudanças estratégicas e organizacionais implementadas
classificacao,794,"Características dos
                    estabelecimentos de hospedagem"
classificacao,7940,"
                    Finalidade da criação"
classificacao,795,"Localização do estabelecimento de
                    hospedagem"
classificacao,796,"Tratores,
                    implementos e máquinas existentes no estabelecimento agropecuário"
classificacao,797,"Veículos existentes no
                    estabelecimento agropecuário"
classificacao,798,"Telefone, e-mail e
                    internet"
classificacao,8,Gêneros da indústria de transformação
classificacao,80,"Tipo de produto de
                    origem animal"
classificacao,800,"Escolaridade do
                    produtor"
classificacao,801,"Escolaridade do cônjuge do
                    produtor"
classificacao,81,"Produto das
                    lavouras temporárias"
classificacao,811,"Controle de doenças
                    e/ou parasitas, suplementação alimentar e beneficiamento"
classificacao,812,Infraestrutura das escolas
classificacao,813,Etapa de ensino
classificacao,8140,Tipo de ocupação
classificacao,815,"Sexo do cônjuge do
                    produtor"
classificacao,816,"Classes das
                    atividades industriais e produtos - Prodlist 2016"
classificacao,817,Material predominante na cobertura (telhado)
classificacao,818,"Material predominante no
                    piso"
classificacao,82,"Produto das
                    lavouras permanentes"
classificacao,823,"
                    Velocidade de ligação"
classificacao,825,"Principal fonte de
                    abastecimento de água"
classificacao,826,Disponibilidade da rede geral de distribuição de água
classificacao,827,Fonte de energia elétrica
classificacao,828,"Combustível utilizado na
                    preparação de alimentos"
classificacao,829,Tipologia
classificacao,83,"Número de dias em que comeu legumes ou verduras cozidos na comida ou sopa (exceto batata e aipim)
                    nos últimos 7 dias"
classificacao,830,"Cor ou raça do
                    produtor"
classificacao,832,"Cor ou raça do cônjuge do
                    produtor"
classificacao,833,"
                    Classe de idade do cônjuge do produtor"
classificacao,834,"Finalidade principal da
                    produção agropecuária do estabelecimento"
classificacao,835,"Renda obtida
                    com as atividades desenvolvidas no estabelecimento"
classificacao,836,"Produtor possui DAP (Declaração de Aptidão ao
                    PRONAF)"
classificacao,837,"Forma de obtenção de
                    informações técnicas recebidas pelo estabelecimento"
classificacao,838,"Uso de agricultura orgânica
                    ou pecuária orgânica"
classificacao,839,Existência de deficiência
classificacao,84,Classes de pessoal ocupado
classificacao,840,Conclusão do curso que o produtor frequentou
classificacao,841,"Receitas do estabelecimento e
                    outras rendas do produtor"
classificacao,842,"
                    Indústria geral, indústrias extrativas e indústrias de transformação e atividades (CNAE 2.0)"
classificacao,844,Grupos industriais selecionados
classificacao,845,"Posse de
                    bens"
classificacao,846,"Realização de afazeres
                    domésticos"
classificacao,847,"Tipo de afazer
                    doméstico"
classificacao,848,"Realização de afazeres
                    domésticos ou cuidados de pessoas"
classificacao,849,"Realização de tarefas de cuidados de
                    pessoas"
classificacao,85,Atividades
classificacao,850,"
                    Pessoa que recebeu o cuidado"
classificacao,851,Tipo de cuidado
classificacao,853,"Realização de trabalho na
                    produção para o próprio consumo"
classificacao,854,"Tipo de produção para
                    próprio consumo"
classificacao,855,Realização de outras formas de trabalho
classificacao,856,Realização de trabalho voluntário
classificacao,857,"Forma de inserção na atividade
                    voluntária"
classificacao,858,Local do trabalho voluntário
classificacao,859,"Frequência do trabalho
                    voluntário"
classificacao,86,Cor ou raça
classificacao,87,Número de dias em que bebeu leite (exceto de soja) nos últimos 7 dias
classificacao,871,"Faixa etária ideal
                    por curso frequentado"
classificacao,872,"Curso
                    frequentado"
classificacao,873,Tipo de desembolso bruto de ajuda oficial
classificacao,874,"
                    Tipo de ensino superior"
classificacao,875,"
                    Rede do ensino médio frequentado"
classificacao,876,"Situação de ocupação e condição de
                    estudo"
classificacao,877,"Frequência a curso técnico de nível
                    médio"
classificacao,8772,Espécie do domicílio
classificacao,878,"Frequência e conclusão do curso técnico de
                    nível médio ou normal (magistério)"
classificacao,8787,Tipo de televisão
classificacao,879,"Principal motivo de atualmente não frequentar
                    escola ou outro curso"
classificacao,88,"Número de dias em que comeu batata frita nos
                    últimos 7 dias"
classificacao,880,"Impactos ambientais causados pelas
                    inovações"
classificacao,881,"
                    Frequência a curso de educação profissional"
classificacao,882,Frequência a curso de qualificação profissional
classificacao,883,"Conclusão do
                    curso de qualificação profissional"
classificacao,884,"Instituição
                    de realização do curso"
classificacao,885,"
                    Nível do curso"
classificacao,886,"
                    Existência de algum documento que comprove a propriedade do domicílio"
classificacao,887,"Categoria do emprego no
                    trabalho principal"
classificacao,888,"Grupamento de atividade no
                    trabalho principal"
classificacao,889,"
                    Número de viagens realizadas pelos moradores"
classificacao,89,"Número de dias em que comeu hamburger, salsicha, mortadela, salame,
                    presunto, nuggets ou linguiça nos últimos 7 dias"
classificacao,890,"Tipo
                    de viagem"
classificacao,891,Ocorrência de pernoite
classificacao,892,"
                    Finalidade da viagem"
classificacao,893,"Principal motivo de ter deixado ou nunca ter frequentado
                    escola"
classificacao,894,"
                    Principal motivo de não frequentar creche ou escola"
classificacao,895,"Frequência a curso técnico de
                    nível médio ou normal (magistério)"
classificacao,896,"Conclusão do curso técnico de nível médio ou
                    normal (magistério)"
classificacao,897,Idade que deixou de frequentar escola pela última vez
classificacao,898,Ocorrência de viagem
classificacao,899,"Motivo de nenhum morador ter
                    viajado"
classificacao,9,Categorias de uso
classificacao,90,"Condição de
                    atividade"
classificacao,900,"
                    Quantidade de pernoites"
classificacao,902,"Quantidade
                    de moradores participantes na viagem"
classificacao,903,Local do exercício do trabalho
classificacao,904,"Principal motivo pessoal para
                    viajar"
classificacao,905,Tipo de lazer
classificacao,906,"
                    Principal motivo profissional para viajar"
classificacao,907,"
                    Principal local de hospedagem"
classificacao,908,"
                    Principal meio de transporte utilizado"
classificacao,909,"
                    Principal Grande Região de destino"
classificacao,91,Número de dias em que comeu salgados fritos nos últimos 7 dias
classificacao,910,Principal Unidade da Federação de destino
classificacao,911,"Fatores que contribuíram para introdução de
                    inovações ambientais"
classificacao,9117,Tipo de indústria
classificacao,912,"Tipo de cobertura da telefonia
                    móvel"
classificacao,913,"Unidade da Federação de
                    origem"
classificacao,914,Classes de cobertura e uso da terra
classificacao,915,Adição/Redução de estoque
classificacao,919,"Tipo de
                    ambiente"
classificacao,92,"
                    Número de dias em que comeu guloseimas nos últimos 7 dias"
classificacao,920,"Biomas, mar e ilhas
                    oceânicas"
classificacao,921,Condição de funcionamento do serviço
classificacao,927,"Tipo de água
                    captada"
classificacao,930,"Existência
                    e tipo de cobrança"
classificacao,931,"Volume do consumo mensal
                    referente à tarifa mínima"
classificacao,932,"
                    Manutenção dos reservatórios em operação"
classificacao,933,"Atividades
                    econômicas e famílias"
classificacao,934,Tipo de subsídio
classificacao,935,Forma de financiamento dos subsídios
classificacao,936,"Tipo
                    de critério para a concessão dos subsídios"
classificacao,937,"Existência de televisão no
                    domicílio"
classificacao,938,Número de televisões no domicílio
classificacao,939,"Existência de
                    televisão com conversor para receber sinal digital de televisão aberta"
classificacao,941,"Motivo de não haver serviço de televisão por
                    assinatura"
classificacao,942,"Recepção
                    de sinal analógico de televisão aberta"
classificacao,944,"Origem da água
                    recebida"
classificacao,946,"Condição de
                    funcionamento da unidade de tratamento"
classificacao,948,"Existência de telefone fixo
                    convencional"
classificacao,949,"Existência de telefone
                    móvel celular"
classificacao,950,Grupo de idade da mãe
classificacao,951,"Motivo de não haver
                    utilização da Internet no domicílio"
classificacao,952,Tipo de tratamento da água
classificacao,953,"Etapas do tratamento de
                    água"
classificacao,954,"Geração de lodo no processo de
                    tratamento"
classificacao,955,"Funcionamento de serviço de
                    rede móvel celular para telefonia ou Internet no domicílio"
classificacao,956,"Grande grupamento e seções da classificação de atividade econômica
                    (CNAE 2.0)"
classificacao,957,"Acesso
                    à Internet por telefone móvel celular para uso pessoal"
classificacao,958,"Motivo de não terem
                    telefone móvel celular para uso pessoal"
classificacao,960,"Processos de
                    tratamento biológico do esgoto"
classificacao,961,"Existência e
                    tipo de tratamento complementar por desinfecção"
classificacao,963,"Destino dos resíduos sólidos removidos no tratamento preliminar de
                    esgoto"
classificacao,964,Duração do maior período de interrupção
classificacao,965,"Tipo de análise do efluente
                    das ETEs"
classificacao,966,"
                    Existência e etapas do tratamento do lodo"
classificacao,967,Destino do lodo gerado nas ETEs
classificacao,968,"Existência e tipo de solução
                    alternativa"
classificacao,969,"Existência e tipo de meio de
                    comunicação"
classificacao,970,"Duração do maior período de
                    racionamento"
classificacao,971,"Biomas e Sistema
                    Costeiro-Marinho"
classificacao,972,"Existência e tipo
                    de projeto de educação ambiental"
classificacao,973,Existência e mês de racionamento sazonal
classificacao,974,"Existência de televisão e tipo de
                    televisão"
classificacao,976,"Destino do esgoto ou efluente
                    enviado"
classificacao,977,"Tipo de emissário
                    subaquático"
classificacao,978,Forma de cálculo da tarifa
classificacao,979,"Existência e tipo
                    de diferentes critérios para determinação da tarifa"
classificacao,98,Costuma fazer refeições com a mãe ou com o responsável
classificacao,9831,Tipo da união
classificacao,9832,Estado civil
classificacao,987,"Ocorrência e duração de interrupção da
                    fluoretação no ano de referência"
classificacao,988,Tipos de ligações ou economias
classificacao,99,"
                    Costuma comer quando está assistindo TV ou estudando"
classificacao,990,Motivo das perdas de faturamento
classificacao,991,"Existência e programas
                    ou ações de controle de perdas de faturamento da água distribuída"
classificacao,992,"Motivos da interrupção /
                    racionamento"
classificacao,993,"Cor ou raça
                    da pessoa responsável pela família principal"
classificacao,994,"Dimensão da
                    empresa agrícola/pastoril/florestal"
classificacao,996,Motivo(s) do extravasamento
classificacao,997,Destino do esgoto extravasado
classificacao,999,"Forma de medição ou
                    estimação"
nivel_geografico,N1,Brasil
nivel_geografico,N10,Distrito
nivel_geografico,N101,"País do Mercosul, Bolívia e
                    Chile"
nivel_geografico,N1011,Municípios Costeiros
nivel_geografico,N1013,Municípios de Faixa de Fronteira
nivel_geografico,N102,Bairro
nivel_geografico,N103,Total das áreas - POF
nivel_geografico,N11,Subdistrito
nivel_geografico,N110,Total das áreas - PME
nivel_geografico,N1100,"Brasil, sem especificação de Unidade da Federação"
nivel_geografico,N1101,Ignorado
nivel_geografico,N1102,Estrangeiro
nivel_geografico,N1103,"
                    Total"
nivel_geografico,N1104,"Unidade da Federação,
                    sem especificação de Município"
nivel_geografico,N1105,Área de influência - PNSB
nivel_geografico,N111,"Unidade Federativa do Mercosul, Bolívia e Chile"
nivel_geografico,N1124,Coordenação Regional da Funai
nivel_geografico,N1125,Terra Indígena
nivel_geografico,N1126,"
                    Unidade de Conservação"
nivel_geografico,N1145,"Território
                    Quilombola"
nivel_geografico,N118,Estrato Geográfico
nivel_geografico,N121,Região Hidrográfica
nivel_geografico,N122,Grande Região - PIMES
nivel_geografico,N123,Bioma
nivel_geografico,N124,Corpo d'água
nivel_geografico,N125,"Terra Indígena por Unidade da
                    Federação"
nivel_geografico,N126,"Unidade de
                    Conservação por Unidade da Federação"
nivel_geografico,N127,Núcleo de desertificação
nivel_geografico,N128,Praia
nivel_geografico,N129,"Território da
                    Cidadania"
nivel_geografico,N13,"Região Metropolitana e
                    Subdivisão até 2020"
nivel_geografico,N130,Capital/não capital de Unidade da Federação
nivel_geografico,N131,Amazônia Legal
nivel_geografico,N132,"
                    Semiárido"
nivel_geografico,N133,"Semiárido de Unidade da
                    Federação"
nivel_geografico,N134,"Amazônia Legal de Unidade da
                    Federação"
nivel_geografico,N14,"Região Integrada de Desenvolvimento até
                    2020"
nivel_geografico,N145,"Território Quilombola
                    por Unidade da Federação"
nivel_geografico,N15,Aglomeração Urbana
nivel_geografico,N151,Categoria da Aglomeração Urbana
nivel_geografico,N17,Aglomerado Subnormal
nivel_geografico,N170,Favela e Comunidade Urbana 2022
nivel_geografico,N18,"Área de
                    Ponderação"
nivel_geografico,N2,Grande Região
nivel_geografico,N20,"Área de Divulgação da
                    Amostra para Aglomerados Subnormais"
nivel_geografico,N21,"Total dos municípios das
                    capitais da Grande Região"
nivel_geografico,N22,"Total dos municípios das
                    capitais"
nivel_geografico,N23,"Arranjo
                    Populacional"
nivel_geografico,N24,Região Geográfica Intermediária
nivel_geografico,N25,Região Geográfica Imediata
nivel_geografico,N29,"Território de
                    Identidade"
nivel_geografico,N3,"Unidade da
                    Federação"
nivel_geografico,N33,Concentração Urbana
nivel_geografico,N6,Município
nivel_geografico,N7,"Região Metropolitana até
                    2020"
nivel_geografico,N70,Recortes Metropolitanos
nivel_geografico,N71,Categoria Metropolitana
nivel_geografico,N72,Subcategoria Metropolitana
nivel_geografico,N8,Mesorregião Geográfica
nivel_geografico,N9,Microrregião Geográfica
periodicidade,P1,Anual
periodicidade,P13,Trimestral móvel
periodicidade,P5,Mensal
periodicidade,P8,Semestral
periodicidade,P9,Trimestral
periodo,1872,
periodo,1890,
periodo,1900,
periodo,1920,
periodo,1940,
periodo,1950,
periodo,1960,
periodo,1966,
periodo,1967,
periodo,1968,
periodo,1969,
periodo,1970,
periodo,1973,
periodo,1974,
periodo,1975,
periodo,1976,
periodo,1977,
periodo,1978,
periodo,1979,
periodo,197903,Março de 1979
periodo,197904,Abril de 1979
periodo,197905,Maio de 1979
periodo,197906,Junho de 1979
periodo,197907,Julho de 1979
periodo,197908,Agosto de 1979
periodo,197909,Setembro de 1979
periodo,197910,Outubro de 1979
periodo,197911,Novembro de 1979
periodo,197912,Dezembro de 1979
periodo,1980,
periodo,198001,Janeiro de 1980
periodo,198002,Fevereiro de 1980
periodo,198003,Março de 1980
periodo,198004,Abril de 1980
periodo,198005,Maio de 1980
periodo,198006,Junho de 1980
periodo,198007,Julho de 1980
periodo,198008,Agosto de 1980
periodo,198009,Setembro de 1980
periodo,198010,Outubro de 1980
periodo,198011,Novembro de 1980
periodo,198012,Dezembro de 1980
periodo,1981,
periodo,198101,Janeiro de 1981
periodo,198102,Fevereiro de 1981
periodo,198103,Março de 1981
periodo,198104,"Abril de
                    1981"
periodo,198105,Maio de 1981
periodo,198106,Junho de 1981
periodo,198107,Julho de 1981
periodo,198108,Agosto de 1981
periodo,198109,Setembro de 1981
periodo,198110,Outubro de 1981
periodo,198111,Novembro de 1981
periodo,198112,Dezembro de 1981
periodo,1982,
periodo,198201,Janeiro de 1982
periodo,198202,Fevereiro de 1982
periodo,198203,Março de 1982
periodo,198204,Abril de 1982
periodo,198205,Maio de 1982
periodo,198206,Junho de 1982
periodo,198207,Julho de 1982
periodo,198208,Agosto de 1982
periodo,198209,Setembro de 1982
periodo,198210,Outubro de 1982
periodo,198211,Novembro de 1982
periodo,198212,Dezembro de 1982
periodo,1983,
periodo,198301,Janeiro de 1983
periodo,198302,Fevereiro de 1983
periodo,198303,Março de 1983
periodo,198304,Abril de 1983
periodo,198305,Maio de 1983
periodo,198306,Junho de 1983
periodo,198307,Julho de 1983
periodo,198308,Agosto de 1983
periodo,198309,Setembro de 1983
periodo,198310,Outubro de 1983
periodo,198311,Novembro de 1983
periodo,198312,Dezembro de 1983
periodo,1984,
periodo,198401,Janeiro de 1984
periodo,198402,Fevereiro de 1984
periodo,198403,Março de 1984
periodo,198404,Abril de 1984
periodo,198405,Maio de 1984
periodo,198406,Junho de 1984
periodo,198407,Julho de 1984
periodo,198408,Agosto de 1984
periodo,198409,Setembro de 1984
periodo,198410,Outubro de 1984
periodo,198411,Novembro de 1984
periodo,198412,Dezembro de 1984
periodo,1985,
periodo,198501,Janeiro de 1985
periodo,198502,Fevereiro de 1985
periodo,198503,Março de 1985
periodo,198504,Abril de 1985
periodo,198505,Maio de 1985
periodo,198506,Junho de 1985
periodo,198507,Julho de 1985
periodo,198508,Agosto de 1985
periodo,198509,Setembro de 1985
periodo,198510,Outubro de 1985
periodo,198511,Novembro de 1985
periodo,198512,Dezembro de 1985
periodo,1986,
periodo,198601,Janeiro de 1986
periodo,198602,Fevereiro de 1986
periodo,198603,Março de 1986
periodo,198604,Abril de 1986
periodo,198605,Maio de 1986
periodo,198606,Junho de 1986
periodo,198607,Julho de 1986
periodo,198608,Agosto de 1986
periodo,198609,Setembro de 1986
periodo,198610,Outubro de 1986
periodo,198611,Novembro de 1986
periodo,198612,Dezembro de 1986
periodo,1987,
periodo,198701,1º Trimestre de 1987
periodo,198701,Janeiro de 1987
periodo,198702,2º Trimestre de 1987
periodo,198702,Fevereiro de 1987
periodo,198703,3º Trimestre de 1987
periodo,198703,Março de 1987
periodo,198704,4º Trimestre de 1987
periodo,198704,Abril de 1987
periodo,198705,Maio de 1987
periodo,198706,Junho de 1987
periodo,198707,Julho de 1987
periodo,198708,Agosto de 1987
periodo,198709,Setembro de 1987
periodo,198710,Outubro de 1987
periodo,198711,Novembro de 1987
periodo,198712,Dezembro de 1987
periodo,1988,
periodo,198801,1º Trimestre de 1988
periodo,198801,Janeiro de 1988
periodo,198802,2º Trimestre de 1988
periodo,198802,Fevereiro de 1988
periodo,198803,3º Trimestre de 1988
periodo,198803,Março de 1988
periodo,198804,4º Trimestre de 1988
periodo,198804,Abril de 1988
periodo,198805,Maio de 1988
periodo,198806,Junho de 1988
periodo,198807,Julho de 1988
periodo,198808,Agosto de 1988
periodo,198809,Setembro de 1988
periodo,198810,Outubro de 1988
periodo,198811,Novembro de 1988
periodo,198812,Dezembro de 1988
periodo,1989,
periodo,198901,1º Trimestre de 1989
periodo,198901,Janeiro de 1989
periodo,198902,2º Trimestre de 1989
periodo,198902,Fevereiro de 1989
periodo,198903,3º Trimestre de 1989
periodo,198903,Março de 1989
periodo,198904,4º Trimestre de 1989
periodo,198904,Abril de 1989
periodo,198905,Maio de 1989
periodo,198906,Junho de 1989
periodo,198907,Julho de 1989
periodo,198908,Agosto de 1989
periodo,198909,Setembro de 1989
periodo,198910,Outubro de 1989
periodo,198911,Novembro de 1989
periodo,198912,Dezembro de 1989
periodo,1990,
periodo,199001,1º Trimestre de 1990
periodo,199001,Janeiro de 1990
periodo,199002,2º Trimestre de 1990
periodo,199002,Fevereiro de 1990
periodo,199003,3º Trimestre de 1990
periodo,199003,Março de 1990
periodo,199004,4º Trimestre de 1990
periodo,199004,Abril de 1990
periodo,199005,Maio de 1990
periodo,199006,Junho de 1990
periodo,199007,Julho de 1990
